Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Thirty One Million,@31milmovement,2025-03-08T12:47:22.000Z,TRUE,#SayNOtoPROCHINA this coming #Halalan2025  CTTO,33,36,98,4.1K,"['#SayNOtoPROCHINA', '#Halalan2025']",[],['\\U0001f4f8'],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1898354856345415929,tweet_id:1898354856345415929
manolo,@mgb819,2025-03-08T11:21:05.000Z,FALSE,Mas may talino at laman ang kokote ng ChatGPT kaysa sa mga Pilipinong nakapag aral. Mas lalong walang silbi ang mga KaDeDeS & TaBoGos #halalan2025#VoteWisely,6,28,45,1K,"['#halalan2025', '#VoteWisely']",[],[],https://pbs.twimg.com/profile_images/1807390565270781952/Jjv7zeqq_normal.jpg,https://x.com/mgb819/status/1898333144362721476,tweet_id:1898333144362721476
ABS-CBN News,@ABSCBNNews,2025-03-08T06:00:01.000Z,TRUE,"ICYMI: Lumabas sa isang survey na 70 porsiyento ng mga Pinoy ay gusto ng mga kandidatong adbokasiya ang paglaban sa korupsiyon. #Halalan2025BASAHIN: abs-cbn.com/news/nation/20
…",85,106,455,28K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1898252344023806137,tweet_id:1898252344023806137
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-08T05:44:18.000Z,FALSE,"May mga nagre-repost nito ngayon, and this time they would be correct to say PM ng Singapore ngayon si Lawrence Wong.

Pero di naman isinapubliko yung proseso ng pagpili kay Wong eh. Kaya ayun, fake news pa rin ito.

Huwag sana kayong madala sa Singapore kink. #Halalan2025",8,11,56,4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1898248388375896394,tweet_id:1898248388375896394
Angela Baron,@_rainbowfighter,2025-03-08T01:01:38.000Z,FALSE,"Madamo nga salamat, mga Ilonggo! #Halalan2025 #5AquinoBam #51PangilinanKiko",1,63,379,3.7K,"['#Halalan2025', '#5AquinoBam', '#51PangilinanKiko']",[],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1898177252904616276,tweet_id:1898177252904616276
Atty. Lilet Matias,@AttyLiletMatias,2025-03-08T00:11:42.000Z,TRUE,"Kaya lagi akong kampi sayo Mama Ogs kasi nasa tamang landas ka. Mula sa chismis, blind items, mga opinyon at maging sa ibobotong kandidato, laging tumpak sa katotohanan.

Kaya wag nating kalimutang iboto sina Aquino, Pangilinan, Mendoza sa darating na halalan.#Eleksyon2025",8,1,61,5K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1877367517917884418/kODNog3f_normal.jpg,https://x.com/AttyLiletMatias/status/1898164687633862943,tweet_id:1898164687633862943
Kulotissima,@kulotissima,2025-03-07T06:22:01.000Z,TRUE,"""Bakit ba hindi kayo nadadala? Dahil ang pinaglalaban natin hindi naman tao. Ang pinaglalaban natin 'yung kinabukasan ng mga Pilipino,"" she said.#5AquinoBam #51PangilinanKiko #Halalan2025",0,12,57,654,"['#5AquinoBam', '#51PangilinanKiko', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1897895492823998474,tweet_id:1897895492823998474
Kulotissima,@kulotissima,2025-03-07T05:41:28.000Z,FALSE,"“Mary Grace Piatos”
“Pia Piatos-Lim”
“Renan Piatos”
“Xiaome Ocho”  

PDP: POGO DROGA PHARMALLY #TatakCorrupt #TatakDuterte #Halalan2025",2,31,231,10K,"['#TatakCorrupt', '#TatakDuterte', '#Halalan2025']",[],['\\U0001f1e8\\U0001f1f3'],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1897885289558810942,tweet_id:1897885289558810942
Mang Inasar ,@Mang_INASAR,2025-03-07T03:04:46.000Z,FALSE,"Iboto ang ML Partylist! Ibalik sa Gobyerno, Leila De Lima! #Halalan2025",5,43,340,3.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1897845851978154066,tweet_id:1897845851978154066
Rappler,@rapplerdotcom,2025-03-07T00:30:03.000Z,TRUE,"‘NASAAN NA PO YUNG QUALITY OF LIFE?’

Vice Ganda urges citizens to not just be responsible taxpayers, but also to demand that government use  taxes to improve their quality of life. #AmbagNatin #PHVote rappler.com/newsbreak/insi
…",5,44,194,5.9K,"['#AmbagNatin', '#PHVote']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1897806916568367369,tweet_id:1897806916568367369
Angela Baron,@_rainbowfighter,2025-03-06T23:07:25.000Z,FALSE,Where were the local chief executives and political leaders of Iloilo? #Halalan2025,22,125,2K,147K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1897786120873951685,tweet_id:1897786120873951685
Angela Baron,@_rainbowfighter,2025-03-06T21:43:26.000Z,FALSE,"Why can’t you all come together and FIGHT as one? #Halalan2025        

I think campaigning together will bring in more voters and votes .",5,6,30,997,['#Halalan2025'],"['@kikopangilinan', '@bamaquino', '@HeidiMendoza45', '@AttyMatula', '@LukeEspirituPH', '@manayleila', '@ChelDiokno', '@TeddyBaguilatJr']",['\\U0001f5f3\\ufe0f'],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1897764988170752149,tweet_id:1897764988170752149
Rappler,@rapplerdotcom,2025-03-06T15:37:00.000Z,TRUE,Kiko Pangilinan and Bam Aquino court voters in Iloilo for their Senate comeback bid #PHVote,2,14,152,4.4K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1897672771636752892,tweet_id:1897672771636752892
iMPACT Leadership,@iMPACTPH2019,2025-03-06T09:58:32.000Z,TRUE,"'I CANNOT VOTE FOR WILLIE REVILLAME'

PANOORIN: Ipinaliwanag ni Chris Tan sa kanyang vlog kung bakit hindi niya iboboto ang television host na si Willie Revillame bilang senador sa #Halalan2025. Sang-ayon ba kayo sa kanya? Contributed video",98,1K,3.7K,173K,['#Halalan2025'],[],['\\U0001f3a5'],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_normal.jpg,https://x.com/iMPACTPH2019/status/1897587594340585979,tweet_id:1897587594340585979
Rappler,@rapplerdotcom,2025-03-06T09:38:27.000Z,TRUE,"Supporters and their families come in pink and green outfits at the campaign kick-off event of volunteers for senatorial candidates Kiko Pangilinan and Bam Aquino at the Iloilo Sports Complex Gymnasium on Thursday, March 6. #PHVote  | via John Sitchon/Rappler 

For more updates",2,75,446,9.6K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1897582538656186400,tweet_id:1897582538656186400
Mang Inasar ,@Mang_INASAR,2025-03-06T08:15:30.000Z,FALSE,Sana maging mas matalino na ang mga Pilipino sa pagboto! #Halalan2025,1,8,50,903,['#Halalan2025'],[],['\\U0001f64f'],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1897561665392271484,tweet_id:1897561665392271484
Rappler,@rapplerdotcom,2025-03-06T07:52:02.000Z,TRUE,"‘NASAAN NA PO YUNG QUALITY OF LIFE?’

Vice Ganda urges citizens to not just be responsible taxpayers, but also to demand that government use  taxes to improve their quality of life. #AmbagNatin #PHVote rappler.com/newsbreak/insi
…",2,50,223,6.8K,"['#AmbagNatin', '#PHVote']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1897555758641787218,tweet_id:1897555758641787218
Kulotissima,@kulotissima,2025-03-06T06:34:22.000Z,FALSE,"Ang mga salot kung bakit walang Land Use Act ang Pilipinas.

Kung bakit nag-iimport tayo ng mga gulay at nagmamahalan ang nga gulay na pwede naman sana itanim dito kasi yung mga sakahan sa probinsya ay nagiging Camella Homes. 

SALOT. #Halalan2025",28,2.9K,6.9K,233K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1897536211855486980,tweet_id:1897536211855486980
ₙₐₙdₒ Dᵤᵣₐ (MARK GARCIA),@NandoDura89,2025-03-06T03:42:00.000Z,FALSE,MATIK NA YAN! #Halalan2025,0,6,32,1K,['#Halalan2025'],[],"['\\U0001f340', '\\U0001fabb', '\\U0001f338']",https://pbs.twimg.com/profile_images/1928829862367604736/oTDOdlS7_normal.jpg,https://x.com/NandoDura89/status/1897492835894509791,tweet_id:1897492835894509791
Rappler,@rapplerdotcom,2025-03-05T12:32:58.000Z,TRUE,"Former vice president Leni Robredo, who is running for Naga City mayor, and Naga City officials arrive in Iloilo City for a learning visit on the city’s resiliency projects on Wednesday, March 5. #PHVote | via Rjay Zuriaga Castor/Daily Guardian

For more stories from Iloilo City,",0,6,76,4.6K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1897264071432356244,tweet_id:1897264071432356244
ABS-CBN News,@ABSCBNNews,2025-03-05T12:23:30.000Z,TRUE,"6 senatorial bets, 34 party-lists pinagpapaliwanag dahil sa illegal campaign materials #Halalan2025",25,4,37,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1897261689130901670,tweet_id:1897261689130901670
Thirty One Million,@31milmovement,2025-03-05T02:09:52.000Z,TRUE,"PINAGLOKOKO NIYO LANG MGA #HALALAN2025 VOTERS

Bilyon-Bilyong Confidential Funds ang dumaan sa kamay ni Sara Duterte tapos ang ending “AYUSIN NATIN ANG PILIPINAS?” 

Sa korte ka na lang magpaliwanag!#ConvictSaraDuterte CTTO",25,24,57,2.6K,"['#HALALAN2025', '#ConvictSaraDuterte']",[],['\\U0001f4f8'],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1897107264001151142,tweet_id:1897107264001151142
Thirty One Million,@31milmovement,2025-03-04T23:33:26.000Z,TRUE,"Attention People of X! 

Disinformation and #fakenews is spreading fast as #Halalan2025 approaches!  

Don’t be deceived—verify before you share, fact-check, and stand for the truth. As our President said, it’s our responsibility to fight fake news!

Together, let’s be",16,32,108,2.4K,"['#fakenews', '#Halalan2025']",[],['\\U0001f6a8'],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1897067894951104940,tweet_id:1897067894951104940
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-04T15:01:44.000Z,FALSE,"US actress Jane Fonda doing the Laban sign at the 1986 Academy Awards to congratulate and show solidarity to Filipinos after the successful EDSA Revolution.

Ang People Power, umabot pati sa Oscars.#Oscars #EDSA39 #Halalan2025Source: youtu.be/4Kv7g18OYzI?si
…",7,530,3.6K,69K,"['#Oscars', '#EDSA39', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1896939119978443078,tweet_id:1896939119978443078
alt iWant,@ALTiWantTFC,2025-03-04T14:26:37.000Z,TRUE,"still timely and relevant to my country, which is The Philippines!!!#WagMagpapabudol #Halalan2025",0,14,50,2.3K,"['#WagMagpapabudol', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1969663798106865666/pU6-27Rp_normal.jpg,https://x.com/ALTiWantTFC/status/1896930283217469465,tweet_id:1896930283217469465
ABS-CBN News,@ABSCBNNews,2025-03-04T11:41:10.000Z,TRUE,"May mensahe si It's Showtime ""sexy babe"" contestant Heart Aquino sa mga kapwa kabataan ngayong #Halalan2025. | via ",100,21,79,68K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896888647460487429,tweet_id:1896888647460487429
Rappler,@rapplerdotcom,2025-03-04T09:34:03.000Z,TRUE,"The province of Laguna, home to more than two million voters, is shaping up to have one of the most competitive local races in the Philippines. 

Rappler enumerates the top six most interesting races in the Philippines’ fourth most vote-rich province. #PHVote",1,2,17,3.6K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1896856656257949907,tweet_id:1896856656257949907
A. Ron,@ar_evz,2025-03-04T09:13:14.000Z,FALSE,"Willie Revillame para may idea ka. Hindi yung pag tinanong ka kung anong batas ang gagawin mo pag nahalal ka sasagot ka ng:

“Ikaw, sa palagay mo?, babalik ko sayo ang tanong”
“ang dami ng batas na nagawa, pero umunlad ba?”#Halalan2025",0,11,46,3.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1966696428505591808/va1fkyIL_normal.jpg,https://x.com/ar_evz/status/1896851418885341470,tweet_id:1896851418885341470
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-04T07:02:24.000Z,FALSE,"Somebody tell Fr. Ciano Ubod that he should quit the priesthood and be the loudmouth traditional politician already. Nagpo-propaganda para kay Sara habang ginagamit ang simbahan. 

He's basically the Bisaya Catholic version of Apollo Quiboloy right now.#Halalan2025",3,7,36,2.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1896818493154349364,tweet_id:1896818493154349364
ABS-CBN News,@ABSCBNNews,2025-03-04T06:49:00.000Z,TRUE,"Nagsimula na ang tour sa Comelec ng ""sexy babe"" contestant ng 'It's Showtime' kasama sina chairman George Garcia at iba pang opisyal ng ahensiya. #Halalan2025 | via ",273,806,1.1K,1M,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896815121156149319,tweet_id:1896815121156149319
Rappler,@rapplerdotcom,2025-03-04T04:02:11.000Z,TRUE,"JUST IN: Comelec quickly dismisses the disqualification case against the five Tulfos running in the 2025 elections. The poll body says the petition was ""insufficient in form"" as it did not attach the COCs of the candidates. #PHVote | via Dwight de Leon/Rappler

More in the",79,54,56,30K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1896773138639098214,tweet_id:1896773138639098214
ABS-CBN News,@ABSCBNNews,2025-03-04T02:00:00.000Z,TRUE,"Hindi lang basta endorso ang ginagawa ng ilang content creator at social media influencer dahil may tungkulin din sila para pabanguhin ang pangalan ng kanilang kandidato, ayon sa isang campaign strategist. #Halalan2025PANOORIN: youtube.com/watch?si=wiKEi
…",7,17,49,6.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896742393271181421,tweet_id:1896742393271181421
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-03T11:54:54.000Z,FALSE,"Is there really no one who would advise ML partylist about how they're campaigning now?

I'm reserving my comments for now, pero c'mon, the problem is looking right at you in the face. #Halalan2025",8,6,75,4.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1896529716502474817,tweet_id:1896529716502474817
ABS-CBN News,@ABSCBNNews,2025-03-03T08:30:49.000Z,TRUE,"PANOORIN: Ikinalungkot ni Commission on Elections Chairman George Garcia ang pag-amin ng contestant sa ""It's Showtime"" na wala siyang alam kung ano ang Comelec.

Sabi ni Garcia, inimbitahan na nila ito para maturuan ng tamang impormasyon sa #Halalan2025 | via ",87,47,188,78K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896478355966525946,tweet_id:1896478355966525946
Thirty One Million,@31milmovement,2025-03-03T05:38:57.000Z,TRUE,Let’s UNITE and click that repost button.#SayNOtoPROCHINA this coming #Halalan2025,29,115,312,5.8K,"['#SayNOtoPROCHINA', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1896435102596596043,tweet_id:1896435102596596043
ABS-CBN News,@ABSCBNNews,2025-03-03T05:20:00.000Z,TRUE,"May hiling ang senatorial aspirant at doktor na si Richard Mata sa mga botante ngayong #Halalan2025.

Alamin ang kaniyang plataporma at pananaw sa isyu ng bayan sa Harapan 2025, panoorin ngayong Lunes, Marso 3, ala-1:30 ng hapon sa ABS-CBN News Channel.",32,8,53,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896430334540996940,tweet_id:1896430334540996940
ABS-CBN News,@ABSCBNNews,2025-03-03T01:00:01.000Z,TRUE,"Gusto ng Comelec na iulat ng mga kandidato kung magkano ang binayad nila sa social media personalities na ikinakampanya sila. Kung libre naman ang serbisyo, dapat itong ilista bilang donasyon, ayon sa komisyon. #Halalan2025BASAHIN: abs-cbn.com/news/nation/20
…",21,12,42,9.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1896364909325324713,tweet_id:1896364909325324713
ABS-CBN News,@ABSCBNNews,2025-03-01T23:00:01.000Z,TRUE,"Taas-kamay ng mga millennial! Anuman ang edad, tiyakin ang matalinong pagboto dahil dito nagsisimula ang inaasam na pagbabago. #Halalan2025 

Para sa iba pang update sa halalan, magtungo sa abs-cbn.com/news/halalan-2
….",40,120,477,33K,['#Halalan2025'],[],['\\U0001f64c'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1895972319773753681,tweet_id:1895972319773753681
ABS-CBN News,@ABSCBNNews,2025-03-01T13:55:00.000Z,TRUE,'Kiko-Bam' tandem goes house-to-house in Mandaluyong City #Halalan2025,6,92,534,13K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1895835163000492118,tweet_id:1895835163000492118
Mang Inasar ,@Mang_INASAR,2025-03-01T03:37:47.000Z,TRUE,"Vote for Bam Aquino and Kiko Pangilinan for Senator!

Akbayan Partylist for Chel Diokno

or ML Partylist for Leila Delima! #Halalan2025",9,43,322,3.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1895679833688146261,tweet_id:1895679833688146261
Kulotissima,@kulotissima,2025-02-28T11:31:36.000Z,TRUE,"Nawala yung tuta   nila sa Malacañang kaya nahuhuli na sila. They are now openly grooming Sara Duterte as the father’s replacement.  Kaya pag may okasyon sa Chinese embassy, they flaunt her there.

Gising Pilipinas!
Huwag iboto ang POGO DROGA PHARMALLY #TeamChina#Halalan2025",1,24,49,786,"['#TeamChina', '#Halalan2025']",[],"['\\U0001f415', '\\U0001f1e8\\U0001f1f3']",https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1895436688538886512,tweet_id:1895436688538886512
NewsWatch Plus PH,@newswatchplusph,2025-02-28T07:24:28.000Z,TRUE,"""BALIGTARIN NATIN"" 

WATCH: Senatorial candidate Ping Lacson proposed allowing buses to run in opposite direction in EDSA busway to solve violations |  #VoteWatch #Eleksyon2025",52,15,57,37K,"['#VoteWatch', '#Eleksyon2025']",['@TristanNodalo'],[],https://pbs.twimg.com/profile_images/1886646668541747203/cfuXSCAM_normal.jpg,https://x.com/newswatchplusph/status/1895374494820401505,tweet_id:1895374494820401505
